judul_stop_removed,isi_stop_removed
"['tusuk', 'gianyar', 'duga', 'gegara', 'selingkuh', 'laku', 'korban', 'nyata', 'satu', 'kos']","['kasus', 'tusuk', 'hadap', 'pria', 'inisial', 'as', 'warga', 'asal', 'boyolali', 'jawa', 'tengah', 'jadi', 'jalan', 'raya', 'semebaung', 'banjar', 'tegallinggah', 'desa', 'bedulu', 'camat', 'blahbatuh', 'gianyar', 'bal', 'kamis', '342025', 'mulai', 'temu', 'titik', 'terang', 'duga', 'laku', 'inisial', 'mn', 'tahu', 'rupa', 'huni', 'kos', 'sama', 'korban', 'duga', 'sempat', 'libat', 'cekcok', 'akhir', 'jadi', 'tusuk', 'pekarang', 'kos', 'pukul', '2200', 'wita', 'korban', 'temu', 'kondisi', 'tengkurap', 'pekarang', 'ungkap', 'bendesa', 'adat', 'tegallinggah', 'ketut', 'parta', 'asmara', 'detikbali', 'sabtu', '542025', 'scroll', 'to', 'continue', 'with', 'content', 'jelas', 'barang', 'bukti', 'upa', 'pisau', 'temu', 'aparat', 'polisi', 'malam', 'jadi', 'pisau', 'pakai', 'nusuk', 'malam', 'jenis', 'pisau', 'dapur', 'panjang', 'kirakira', '25', 'cm', 'kondisi', 'bengkok', 'ketemu', 'pisau', 'belakang', 'pekarang', 'tumpu', 'kayu', 'bakar', 'jelas', 'ungkap', 'kasus', 'sempat', 'kendala', 'minim', 'terang', 'saksi', 'salah', 'satu', 'huni', 'kamar', 'dekat', 'lokasi', 'jadi', 'aku', 'tidur', 'sejak', 'pukul', '2000', 'wita', 'konsumsi', 'obat', 'turut', 'ketut', 'duga', 'laku', 'mn', 'serah', 'diri', 'tak', 'lama', 'jadi', 'langsung', 'hubung', 'polisi', 'kemudian', 'jemput', 'kosnya', 'ketut', 'aku', 'tahu', 'motif', 'tusuk', 'sebut', 'kapolsek', 'blahbatuh', 'kompol', 'anak', 'agung', 'gede', 'arka', 'benar', 'motif', 'tusuk', 'masuk', 'isu', 'selingkuh', 'edar', 'masyarakat', 'saksi', 'jawa', 'rupa', 'istri', 'laku', 'perlu', 'minta', 'terang', 'kalau', 'nyata', 'laku', 'kan', 'cukup', 'bukti', 'ujar', 'pihak', 'lidi', 'laku', 'sama', 'jajar', 'polres', 'gianyar', 'duga', 'laku', 'mn', 'asal', 'lumajang', 'jawa', 'timur', 'aman', 'kini', 'titip', 'polres', 'gianyar', 'proses', 'lebih', 'lanjut']"
"['tikam', 'teman', 'gegara', 'singgung', 'pesta', 'miras', 'pria', 'sulsel', 'tangkap']","['pria', 'inisial', 'sk', '36', 'pangkep', 'sulawesi', 'selatan', 'sulsel', 'tikam', 'teman', 'nama', 'darwis', '29', 'pakai', 'pisau', 'gegara', 'singgung', 'sedang', 'pesta', 'minum', 'keras', 'miras', 'jenis', 'ballo', 'atas', 'buat', 'sk', 'tangkap', 'polisi', 'benar', 'tikam', 'laku', 'korban', 'sedang', 'minum', 'ballo', 'laku', 'aman', 'kata', 'kasat', 'reskrim', 'polres', 'pangkep', 'akp', 'muhammad', 'saleh', 'jumat', '442025', 'lansir', 'detiksulsel', 'saleh', 'kata', 'tikam', 'jadi', 'salah', 'satu', 'rumah', 'warga', 'kampung', 'mabbalae', 'desa', 'kanaungan', 'camat', 'labakkang', 'pangkep', 'kamis', '34', 'pukul', '1930', 'wita', 'peristiwa', 'jadi', 'awal', 'laku', 'minum', 'ballo', 'sama', 'korban', '5', 'orang', 'sejak', 'sore', 'scroll', 'to', 'continue', 'with', 'content', 'tikam', 'jadi', 'laku', 'singgung', 'katakata', 'korban', 'laku', 'keluar', 'kencing', 'lalu', 'tikam', 'korban', '2', 'kali', 'ucap', 'saleh', 'saleh', 'kata', 'korban', 'tikam', 'pisau', 'laku', 'panen', 'ballo', 'pohon', 'usai', 'tikam', 'korban', 'laku', 'lalu', 'tinggal', 'tkp', 'sembunyi', 'salah', 'satu', 'rumah', 'warga', 'jadi', 'sangka', 'langsung', 'pergi', 'lapor', 'masyarakat', 'tim', 'resmob', 'langsung', 'tkp', 'cari', 'laku', 'temu', 'laku', 'sembunyi', 'rumah', 'keluarga', 'jelas', 'korban', 'lari', 'puskesmas', 'labakkang', 'warga', 'luka', 'cukup', 'parah', 'korban', 'rujuk', 'rsud', 'batara', 'siang', 'pangkep', 'rujuk', 'rs', 'wahidin', 'makassar', 'korban', 'derita', '2', 'luka', 'tusuk', 'ketiak', 'kanan', 'perut', 'belah', 'kanan', 'rujuk', 'rs', 'wahidin', 'makassar', 'awat', 'intensif', 'ucap', 'tangkap', 'laku', 'polisi', 'aman', 'barang', 'bukti', 'bilah', 'pisau', 'sarung', 'saleh', 'kata', 'atas', 'buat', 'laku', 'ancam', 'hukum', '5', 'tahun', 'penjara', 'aman', 'pisau', 'laku', 'pasal', 'kena', 'pasal', '351', 'ayat', '2', 'aniaya', 'berat', 'ancam', 'hukum', '5', 'tahun', 'pungkas']"
"['warga', 'gianyar', 'tusuk', 'hingga', 'tewas', 'duga', 'selingkuh']","['orang', 'warga', 'jadi', 'korban', 'tusuk', 'jalan', 'raya', 'semebaung', 'banjar', 'tegallinggah', 'desa', 'bedulu', 'camat', 'blahbatuh', 'gianyar', 'bal', 'peristiwa', 'heboh', 'media', 'sosial', 'medsos', 'duga', 'motif', 'selingkuh', 'kepala', 'seksi', 'hubung', 'masyarakat', 'kasi', 'humas', 'polres', 'gianyar', 'ipda', 'gusti', 'ngurah', 'suardita', 'benar', 'peristiwa', 'tusuk', 'sebut', 'suardita', 'kena', 'kabar', 'buat', 'kriminal', 'dasar', 'selingkuh', 'motif', 'kronologi', 'berita', 'memang', 'simpang', 'siur', 'tahap', 'lidi', 'terang', 'suardita', 'hubung', 'detikbali', 'jumat', '442025', 'malam', 'scroll', 'to', 'continue', 'with', 'content', 'turut', 'suardita', 'korban', 'tinggal', 'buah', 'kos', 'lokasi', 'memang', 'temu', 'tinggal', 'tempat', 'laku', 'serah', 'diri', 'aman', 'polsek', 'blahbatuh', 'barang', 'bukti', 'pisau', 'kalau', 'selesai', 'proses', 'olah', 'tkp', 'pers', 'rilis', 'segera', 'jelas', 'suardita', 'polisi', 'pasang', 'police', 'line', 'lokasi', 'jadi', 'sayang', 'suardita', 'ungkap', 'identitas', 'laku', 'korban']"
"['pasutri', 'bima', 'curi', 'motor', 'beli', 'sabu', 'istri', 'ditangkapsuami', 'buron']","['rp', '31', 'orang', 'ibu', 'rumah', 'tangga', 'asal', 'camat', 'monta', 'kabupaten', 'bima', 'nusa', 'tenggara', 'barat', 'ntb', 'tangkap', 'polisi', 'rp', 'sama', 'suami', 'cw', '34', 'duga', 'curi', 'sepeda', 'motor', 'beberapa', 'tempat', 'hasil', 'beli', 'sabu', 'cw', 'buru', 'polisi', 'tangkap', 'malam', 'kata', 'kasi', 'humas', 'polres', 'bima', 'kota', 'ipda', 'baiq', 'fitria', 'ningsih', 'terang', 'jumat', '442025', 'fitria', 'ungkap', 'rp', 'tangkap', 'tim', 'gabung', 'polsek', 'asakota', 'polsek', 'rasanae', 'timur', 'rastim', 'lurah', 'kolo', 'camat', 'asakota', 'kota', 'bima', 'kamis', '342025', 'pukul', '2030', 'wita', 'scroll', 'to', 'continue', 'with', 'content', 'rp', 'tangkap', 'menindaklanjuti', 'lapor', 'warga', 'hilang', 'sepeda', 'motor', 'ungkap', 'tangan', 'rp', 'tim', 'gabung', 'sita', 'beberapa', 'barang', 'bukti', 'bb', 'tiga', 'sepeda', 'motor', 'hasil', 'curi', 'jumlah', 'lokasi', 'beda', 'wilayah', 'kota', 'bima', 'kabupaten', 'bima', 'bb', 'turut', 'sita', 'beberapa', 'plastik', 'klip', 'kosong', 'bekas', 'sabu', 'helm', 'pakai', 'upa', 'baju', 'celana', 'ungkap', 'fitria', 'hasil', 'interogasi', 'awal', 'rp', 'aku', 'laku', 'curi', 'sepeda', 'motor', 'sama', 'cw', 'tahu', 'suami', 'pasutri', 'bahkan', 'jalan', 'aksi', 'tujuh', 'lokasi', 'tempat', 'beda', 'wilayah', 'kabupaten', 'kota', 'bima', 'hasil', 'curi', 'motor', 'pakai', 'butuh', 'seharihari', 'masuk', 'beli', 'sabu', 'ujar', 'fitria', 'fitria', 'tambah', 'pihak', 'terus', 'laku', 'kembang', 'kasus', 'sebut', 'masuk', 'telusur', 'mungkin', 'libat', 'pihak', 'kasus', 'terus', 'kembang', 'suami', 'rp', 'cw', 'kejar', 'tandas']"
"['waria', 'tangkap', 'gegara', 'curi', 'kartu', 'kredit', 'wn', 'korsel', 'hotel', 'minyak']","['waria', 'taufik', 'rahmat', 'alias', 'tiara', '36', 'ferdinandus', 'tugal', '31', 'alias', 'fecan', 'tangkap', 'satu', 'reserse', 'kriminal', 'satreskrim', 'polresta', 'denpasar', 'tangkap', 'garagara', 'curi', 'kartu', 'kredit', 'warga', 'negara', 'wn', 'korea', 'selatan', 'korsel', 'kasat', 'reskrim', 'polresta', 'denpasar', 'kompol', 'laorens', 'rajamangapul', 'heselo', 'kata', 'laku', 'gasak', 'kartu', 'kredit', 'wn', 'korsel', 'kamar', 'hotel', 'jalan', 'laksamana', 'oberoi', 'lurah', 'minyak', 'camat', 'kuta', 'badung', 'bal', 'jadi', 'jadi', 'senin', '142024', 'aman', 'sabtu', 'kemarin', 'langsung', 'proses', 'korban', 'asal', 'korea', 'kata', 'laorens', 'konferensi', 'pers', 'polresta', 'denpasar', 'senin', '842024', 'scroll', 'to', 'continue', 'with', 'content', 'laorens', 'jelas', 'korban', 'chung', 'woosung', 'awal', 'datang', 'tempat', 'hibur', 'malam', 'nikmat', 'libur', 'lama', 'bal', 'senin', '142024', 'pukul', '0015', 'wita', 'laku', 'nal', 'korban', 'langsung', 'ajak', 'hotel', 'laku', 'kemudian', 'ambil', 'kartu', 'kredit', 'milik', 'woosung', 'laku', 'langsung', 'beli', 'barangbarang', 'upa', 'handphone', 'hp', 'iphone', 'makan', 'hotel', 'empat', 'tamu', 'laku', 'lanjut', 'laorens', 'jelas', 'korban', 'sempat', 'pergi', 'belanja', 'salah', 'minimarket', 'korban', 'taruh', 'kartu', 'kredit', 'atas', 'meja', 'kamar', 'hotel', 'laku', 'fecan', 'tengah', 'kencan', 'tamu', 'korsel', 'sebut', 'tiara', 'lihat', 'situasi', 'aman', 'langsung', 'pergi', 'belanja', 'salah', 'satu', 'supermarket', 'beli', 'iphone', 'kartu', 'kredit', 'korban', 'gesek', 'turut', 'laorens', 'aksi', 'rencana', 'laku', 'tiara', 'fecan', 'sepakat', 'tamu', 'bayar', 'nyinyong', 'alias', 'curi', 'sempat', 'bayar', 'hasil', 'curi', 'kartu', 'kredit', 'uang', 'rp', '27500000', 'terang', 'tiara', 'fecan', 'sendiri', 'baru', 'pertama', 'kali', 'laku', 'aksi', 'uras', 'harta', 'korban', 'banyak', 'rp', '60', 'juta', 'iphone', 'beli', 'kartu', 'kredit', 'korban', 'jual', 'laku', 'uang', 'hasil', 'kriminalitas', 'laku', 'butuh', 'seharihari', 'korban', 'baru', 'sadar', 'kartu', 'kredit', 'hilang', 'tempat', 'tinggal', 'jalan', 'mataram', 'kuta', 'satreskrim', 'polresta', 'denpasar', 'kemudian', 'laku', 'lidi', 'lapor', 'korban', 'polisi', 'laku', 'lidi', 'laku', 'bagai', 'lokasi', 'masuk', 'tempat', 'laku', 'belanja', 'hasil', 'rekam', 'cctv', 'buat', 'laku', 'identifikasi', 'tahu', 'proses', 'bekas', 'cepat', 'korban', 'tanggal', '17', 'april', 'berangkat', 'negara', 'asal', 'proses', 'butuh', 'cepat', 'kendala', 'ungkap', 'jelas', 'laorens', 'tiara', 'fecan', 'kini', 'tetap', 'bagai', 'sangka', 'polisi', 'jerat', 'pasal', '363', 'kitab', 'undangundang', 'hukum', 'pidana', 'kuhp', 'ancam', 'hukum', 'maksimal', 'tujuh', 'tahun', 'penjara']"
"['preman', 'dominasi', 'hasil', 'tangkap', 'operasi', 'sikat', 'meru', 'kota', 'pasuruan']","['preman', 'dominasi', 'kasus', 'kriminalitas', 'kota', 'pasuruan', 'lama', 'operasi', 'pekat', 'meru', '2024', 'banyak', '8', 'sangka', 'preman', 'bekuk', 'kapolres', 'pasuruan', 'kota', 'akbp', 'makung', 'ismoyo', 'jati', 'musnah', 'barang', 'bukti', 'hasil', 'operasi', 'pekat', 'meru', '2024', 'depan', 'gedung', 'wicaksana', 'laghawa', 'rabu', '342024', 'turut', 'makung', 'operasi', 'langsung', 'lama', '12', 'hari', 'mulai', 'tanggal', '19', 'hingga', '30', 'maret', '8', 'sangka', 'kasus', 'preman', 'tangkap', 'kemudian', '2', 'sangka', 'kasus', 'prostitusi', '1', 'sangka', 'judi', '2', 'sangka', 'kasus', 'bahan', 'ledak', '6', 'sangka', 'narkotika', '13', 'sangka', 'miras', 'scroll', 'to', 'continue', 'with', 'content', '8', 'sangka', 'kasus', 'preman', 'tangkap', 'kata', 'makung', 'pihak', 'tampil', 'barang', 'bukti', 'aksi', 'kriminalitas', 'ganggu', 'kamtibmas', 'hasil', 'operasi', 'pekat', 'meru', '2024', 'barang', 'bukti', 'musnah', 'musnah', 'barang', 'bukti', 'narkotika', 'jenis', 'sabu', '854', 'gram', 'obat', 'keras', '2927', 'butir', 'miras', 'diri', 'bagai', 'merek', '4027', 'botol', 'jelas', 'barang', 'bukti', 'miras', 'musnah', 'cara', 'lindas', 'alat', 'berat', 'giat', 'musnah', 'hadir', 'anggota', 'forkopimda', 'kota', 'pasuruan', 'banser', 'anakanak', 'pramuka']"
"['polisi', 'tangkap', '8', 'dagang', 'miras', 'jombang', '473', 'botol', 'sita']","['polres', 'jombang', 'kerja', 'keras', 'berantas', 'edar', 'miras', 'lama', 'ramadan', '2', 'hari', 'akhir', 'ringkus', '8', 'dagang', 'sita', '473', 'botol', 'miras', 'bagai', 'jenis', 'merek', 'salah', 'satu', 'dagang', 'tangkap', 'inisial', 'kmj', '67', 'warga', 'mojoagung', 'jombang', 'jual', 'miras', 'izin', 'geledah', 'toko', 'milik', 'polisi', 'temu', '197', 'botol', 'miras', 'jenis', 'arak', 'bir', 'anggur', 'merah', 'anggur', 'hijau', 'ibu', 'rumah', 'tangga', 'inisial', 'anh', '29', 'warga', 'mojowarno', 'jombang', 'tangkap', 'garagara', 'jual', 'miras', 'izin', 'polisi', 'sita', 'barang', 'bukti', '91', 'miras', 'bagai', 'merek', 'jenis', 'rumah', 'scroll', 'to', 'continue', 'with', 'content', 'hari', 'akhir', 'polres', 'jombang', 'aman', '8', 'jual', 'ratus', 'botol', 'minum', 'keras', 'bagai', 'merek', 'terang', 'kapolres', 'jombang', 'akbp', 'eko', 'bagus', 'riyadi', 'sabtu', '2332024', 'eko', 'jelas', 'tangkap', 'dagang', 'miras', 'ilegal', 'operasi', 'pekat', 'meru', '2024', 'harap', 'berantas', 'edar', 'miras', 'buat', 'kota', 'santri', 'selalu', 'kondusif', 'khusus', 'lama', 'ramadan', 'hari', 'raya', 'idul', 'fitri', 'banyak', 'jadi', 'kriminal', 'awal', 'miras', 'jadi', 'tekan', 'kriminalitas', 'upaya', 'din', 'mungkin', 'tandas', 'dagang', 'miras', 'tangkap', 'proses', 'sesuai', 'tindak', 'pidana', 'ringan', 'tipiring', 'sedang', 'barang', 'bukti', '473', 'botol', 'miras', 'musnah', 'proses', 'hukum', 'tuntas']"
"['maling', 'upaya', 'bobol', 'atm', 'jembrana', 'dini', 'hari', 'brankas', 'rusak']","['maling', 'upaya', 'bobol', 'anjung', 'tunai', 'mandiri', 'atm', 'areal', 'toko', 'modern', 'jalan', 'raya', 'denpasargilimanuk', 'camat', 'negara', 'kabupaten', 'jembrana', 'bal', 'tindak', 'kriminalitas', 'jadi', 'jumat', '2232024', 'dini', 'hari', 'untung', 'si', 'jahat', 'gagal', 'gasak', 'jumlah', 'uang', 'mesin', 'atm', 'meski', 'brankas', 'mesin', 'atm', 'rusak', 'bekas', 'congkel', 'brankas', 'atm', 'sebut', 'fungsi', 'turut', 'informasi', 'detikbali', 'peristiwa', 'bobol', 'atm', 'duga', 'jadi', 'pukul', '0030', 'wita', 'laku', 'kena', 'jaket', 'helm', 'masker', 'usaha', 'samar', 'diri', 'tutup', 'kamera', 'awas', 'cctv', 'atm', 'lakban', 'scroll', 'to', 'continue', 'with', 'content', 'laku', 'rusak', 'mesin', 'atm', 'maksud', 'ambil', 'uang', 'hasil', 'ungkap', 'kasat', 'reskrim', 'polres', 'jembrana', 'akp', 'agus', 'riwayanto', 'putra', 'konfirmasi', 'detikbali', 'jumat', '2232024', 'riwayanto', 'jelas', 'peristiwa', 'kategori', 'bagai', 'bobol', 'laku', 'hasil', 'ambil', 'uang', 'tugas', 'laku', 'olah', 'tempat', 'jadi', 'perkara', 'tkp', 'lokasi', 'jadi', 'bukan', 'bobol', 'baru', 'rusa', 'atm', 'uang', 'hasil', 'curi', 'laku', 'lidi', 'lebih', 'lanjut', 'tahu', 'identitas', 'laku', 'jelas', 'riwayanto']"
"['polisi', 'razia', 'warga', 'datang', 'koskosan', 'wilayah', 'denpasartabanan']","['polisi', 'periksa', 'identitas', 'warga', 'duduk', 'datang', 'duktang', 'datang', 'jumlah', 'koskosan', 'wilayah', 'denpasar', 'laku', 'patroli', 'malam', 'satgas', 'operasi', 'cipta', 'kondisi', 'agung', '2024', 'senin', '1832024', 'libat', 'satpol', 'pp', 'polda', 'bal', 'giat', 'laku', 'hindar', 'ganggu', 'kamtibmas', 'jelang', 'hari', 'raya', 'idul', 'fitri', 'periksa', 'identitas', 'kontrol', 'wilayah', 'rawan', 'ganggu', 'ungkap', 'jansen', 'selasa', '1932024', 'scroll', 'to', 'continue', 'with', 'content', 'jansen', 'jelas', 'satgas', 'ops', 'cipta', 'kondisi', 'agung', '2024', 'telusur', 'ruas', 'jalan', 'tempattempat', 'umum', 'rawan', 'ganggu', 'keman', 'ketetiban', 'masyarakat', 'kamtibmas', 'hingga', 'jadi', 'titik', 'kumpul', 'masyarakat', 'kece', 'identitas', 'laku', 'wilayah', 'denpasar', 'sasar', 'warga', 'datang', 'nusa', 'tenggara', 'timur', 'ntt', 'wilayah', 'pulau', 'jawa', 'hingga', 'duduk', 'lokal', 'wilayah', 'bal', 'periksa', 'laku', 'tugas', 'temu', 'barangbarang', 'bahaya', 'senjata', 'tajam', 'sajam', 'narkoba', 'maupun', 'barang', 'curiga', 'sidak', 'duktang', 'taban', 'inspeksi', 'dadak', 'sidak', 'duktang', 'laku', 'wilayah', 'taban', 'bal', 'salah', 'satu', 'sasar', 'desa', 'dauh', 'ken', 'camat', 'taban', 'lama', 'periksa', 'langsung', 'temu', 'barangbarang', 'maupun', 'curiga', 'tempat', 'wilayah', 'taban', 'tugas', 'polisi', 'menyidak', 'minum', 'keras', 'miras', 'wilayah', 'camat', 'diri', 'taban', 'bal', 'dipimipin', 'kanit', '1', 'satreskrim', 'polres', 'taban', 'ipda', 'i', 'wayan', 'supartawan', 'sembilan', 'botol', 'ukur', '600', 'mililiter', 'ml', 'isi', 'arak', 'aman', 'polisi', 'sidak', 'laku', 'antisipasi', 'ganggu', 'kamtibmas', 'lama', 'giat', 'bulan', 'puasa', 'jelang', 'idul', 'fitri', '1445', 'h', 'giat', 'laku', 'antisipasi', 'ganggu', 'kamtibmas', 'tindak', 'kriminalitas', 'dampak', 'negatif', 'miras', 'kata', 'supartawan']"
"['polda', 'bal', 'tangan', '509', 'kasus', 'curi', 'awal', '2024', 'curanmor', 'paling', 'banyak']","['polisi', 'daerah', 'polda', 'bal', 'jajar', 'tangan', 'banyak', '509', 'kasus', 'curi', 'awal', '2024', 'jumlah', 'diri', 'curi', 'kendara', 'motor', 'curanmor', 'curi', 'berat', 'curat', 'curi', 'keras', 'curas', 'kepala', 'bidang', 'hubung', 'masyarakat', 'kabid', 'humas', 'poda', 'bal', 'komber', 'jansen', 'avitus', 'panjaitan', 'kata', '80', 'persen', '509', 'kasus', 'selesai', 'tangan', 'kasus', 'dominasi', 'curanmor', 'lapor', 'terima', 'polda', 'bal', 'jajar', 'kasus', 'curanmor', 'jadi', 'banyak', 'laku', 'jahat', 'sasar', 'kendara', 'parkir', 'suatu', 'tempat', 'kata', 'jansen', 'siar', 'pers', 'selasa', '1832024', 'scroll', 'to', 'continue', 'with', 'content', 'wilayah', 'hukum', 'polresta', 'denpasar', 'jadi', 'lokasi', 'curi', 'paling', 'banyak', 'populasi', 'duduk', 'pusat', 'kota', 'denpasar', 'sayang', 'jansen', 'merinci', 'masingmasing', 'kasus', 'tangan', 'polrespolresta', 'bal', 'perwira', 'tengah', 'pamen', 'polri', 'pangkat', 'melati', 'tiga', 'imbau', 'masyarakat', 'pasang', 'kunci', 'ganda', 'khusus', 'pasang', 'roda', 'sepeda', 'motor', 'tengah', 'marak', 'curanmor', 'pulau', 'dewata', 'antisipasi', 'curi', 'imbau', 'milik', 'sepeda', 'motor', 'aktif', 'kunci', 'ganda', 'pinta', 'mantan', 'kapolresta', 'denpasar', 'turut', 'jansen', 'picu', 'jahat', 'bal', 'bukan', 'duduk', 'asli', 'sebut', 'duduk', 'datang', 'picu', 'jadi', 'jahat', 'jadi', 'jansen', 'imbau', 'masyarakat', 'lebih', 'waspada', 'kena', 'ganggu', 'kriminalitas', 'ingat', 'aman', 'aktif', 'kunci', 'ganda', 'sepeda', 'motor', 'parkir', 'mana', 'tambah', 'jansen', 'minta', 'masyarakat', 'tingkat', 'waspada', 'aman', 'ramadan', 'turut', 'jahat', 'jadi', 'jarang', 'masalah', 'ekonomi', 'polda', 'bal', 'sama', 'jajar', 'laksana', 'operasi', 'cipta', 'kondisi', 'agung', '2024', 'antisipasi', 'tindak', 'kriminalitas', 'ramadan', 'minta', 'semua', 'pihak', 'baik', 'masyarakat', 'maupun', 'tokohtokohnya', 'saling', 'jaga', 'beri', 'waspada', 'soal', 'kriminalitas', 'rukun', 'agama', 'saling', 'saling', 'harga', 'hormat', 'selalu', 'jaga', 'toleransi', 'antarumat', 'agama', 'jaga', 'kamtibmas', 'bal', 'tetap', 'ajeg', 'aman', 'kondusif', 'tegas', 'jansen']"
"['52', 'kasus', 'curanmor', 'surabaya', 'ungkap', 'total', 'sangka', '50', 'orang']","['polrestabes', 'surabaya', 'ungkap', 'banyak', 'kasus', 'curanmor', 'banyak', '52', 'kasus', 'hasil', 'ungkap', 'lama', 'bulan', 'januari', 'februari', '2024', 'total', 'sangka', '50', 'orang', 'kasat', 'reskrim', 'polrestabes', 'surabaya', 'akbp', 'hendro', 'sukmono', 'kata', 'kasus', 'jahat', 'kota', 'pahlawan', 'cenderung', 'turun', 'lama', '2', 'bulan', 'akhir', 'utama', 'kasus', 'curanmor', 'ungkap', 'curanmor', 'maupun', 'tindak', 'jahat', 'ungkap', 'kasus', 'curanmor', 'januari', '2024', 'hingga', 'makin', 'turun', 'kata', 'hendro', 'konfirmasi', 'detikjatim', 'senin', '1132024', 'scroll', 'to', 'continue', 'with', 'content', 'meski', 'turun', 'lanjut', 'hendro', 'pihak', 'tetap', 'gencar', 'laku', 'patroli', 'terus', 'tekan', 'angka', 'jahat', 'jadi', 'giat', 'ungkap', 'terus', 'laku', 'tekan', 'angka', 'kriminalitas', 'akumulasi', 'data', 'ungkap', 'cara', 'konsisten', 'laku', 'beri', 'kontrol', 'laksana', 'giat', 'imbuh', 'hendro', 'tambah', 'lama', 'ramadan', 'personel', 'bakal', 'lebih', 'aktif', 'memonitoring', 'seluruh', 'ruas', 'jalan', 'rumahrumah', 'warga', 'lama', 'rawan', 'jadi', 'tindak', 'jahat', 'tuju', 'masyarakat', 'jalan', 'ibadah', 'puasa', 'ramadan', 'cara', 'tenang', 'aman', 'lancar', 'dasar', 'data', 'satreskrim', 'polrestabes', 'surabaya', '36', 'kasus', 'curanmor', 'ungkap', 'lama', 'januari', '2024', 'jumlah', '34', 'sangka', 'aman', 'sedang', 'februari', '2024', '16', 'ungkap', 'jumlah', '16', 'sangka', 'aman', 'harap', 'masyarakat', 'segera', 'lapor', 'apabila', 'jadi', 'korban', 'tahu', 'kasus', 'kriminalitas', 'surabaya', 'segera', 'respons', 'cara', 'maksimal', 'tutur', 'hendro', 'imbau', 'masyarakat', 'tetap', 'waspada', 'hadap', 'tindak', 'kriminalitas', 'turut', 'siapa', 'jadi', 'korban', 'siapa', 'jadi', 'korban', 'terus', 'upaya', 'jaga', 'kota', 'surabaya', 'tetap', 'aman', 'kondusif', 'tandas', 'hendro']"
"['dpo', 'curi', 'sapi', 'kupang', 'bekuk', 'hendak', 'kabur', 'papua']","['polisi', 'resor', 'polres', 'kupang', 'bekuk', 'orang', 'curi', 'sapi', 'inisial', 'jr', 'tangkap', 'polisi', 'hendak', 'kabur', 'papua', 'lalu', 'bandara', 'el', 'tari', 'kupang', 'nusa', 'tenggara', 'timur', 'ntt', 'selasa', '532024', 'sangkut', 'aman', 'ruang', 'tunggu', 'bandara', 'el', 'tari', 'kupang', 'ujar', 'kepala', 'satu', 'reserse', 'kriminal', 'kasat', 'reskrim', 'polres', 'kupang', 'iptu', 'elpidus', 'kono', 'feka', 'detikbali', 'rabu', '632024', 'pria', 'usia', '48', 'tahun', 'tetap', 'daftar', 'cari', 'orang', 'dpo', 'kasus', 'curi', 'sapi', 'desa', 'oelpuah', 'camat', 'kupang', 'tengah', 'kabupaten', 'kupang', 'ntt', 'scroll', 'to', 'continue', 'with', 'content', 'elpidus', 'jelas', 'tangkap', 'jr', 'mula', 'polisi', 'informasi', 'bandara', 'el', 'tari', 'polisi', 'kemudian', 'koordinasi', 'maskapai', 'lion', 'air', 'nyata', 'nama', 'jr', 'daftar', 'data', 'manifest', 'langsung', 'pergi', 'tangkap', 'sama', 'istri', 'seret', 'mako', 'polres', 'kupang', 'jalan', 'proses', 'sidi', 'kata', 'elpidus', 'elpidus', 'tutur', 'jr', 'curi', 'sapi', 'selasa', '1192023', 'jr', 'sama', 'ysu', 'mb', 'el', 'jerat', 'ekor', 'sapi', 'betina', 'milik', 'obet', 'haumeni', 'kebun', 'langsung', 'sembelih', 'sapi', 'usai', 'laku', 'curi', 'aksi', 'kriminalitas', 'pergok', 'pengembala', 'sapi', 'inisial', 'ab', 'sembelih', 'jr', 'sama', 'tiga', 'rekan', 'langsung', 'kabur', 'tempat', 'jadi', 'perkara', 'tkp', 'kasus', 'lalu', 'lapor', 'polres', 'kupang', 'polisi', 'kemudian', 'tangkap', 'ysu', 'mb', 'el', 'sedang', 'jr', 'lari', 'diri', 'kooperatif', 'laku', 'panggil', 'status', 'hukum', 'ysu', 'mb', 'el', 'tahap', 'ii', 'jaksa', 'negeri', 'kejar', 'oelamasi', 'kabupaten', 'kupang', 'tutur', 'elpidus', 'elpidus', 'ungkap', 'sangka', 'jerat', 'pasal', '363', 'ayat', '1', '4', 'juncto', 'pasal', '53', 'ayat', '1', 'kuhp', 'subsider', 'pasal', '302', 'ayat', '2', 'kuhp', 'juncto', 'pasal', '55', 'ayat', '1', 'kuhp', 'curi', 'ternak', 'aniaya', 'ternak', 'ancam', 'hukum', 'tujuh', 'tahun', 'penjara', 'sangka', 'jr', 'tahan', 'rumah', 'tahan', 'polres', 'kupang', 'terang', 'elpidus']"
